timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
2022-04-30 14:09:18+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/ieSTrs29e1 via @BreitbartNews'",b'thmsm74',[],,220,0,0
2022-04-30 13:41:24+00:00,b'This man is a FAILURE #JoeBidensAmerica  https://t.co/a1B9QQ350E',b'StephReid17',['JoeBidensAmerica'],"Texas, USA",1529,0,0
2022-04-30 13:28:42+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/BldrilBEfp'",b'Shirley33594843',[],,78,0,0
2022-04-30 13:20:37+00:00,"b'@RBReich Meanwhile, in non fabricated news;  https://t.co/9T3ewfpbwI'",b'phillyborn1962',[],"Santa Barbara, CA",9,0,2
2022-04-30 13:20:29+00:00,b'All bets are off if folks are hungry.  This is all intentional.  https://t.co/AbVUlbkkph',b'0e4f8e09d0b6455',[],"Michigan, USA",172,0,0
2022-04-30 13:03:06+00:00,"b'Massive Food #Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/NJI3B1tMRj From @BreitbartNews'",b'music_amigo',['Inflation'],"Thornaby, UK",1256,0,0
2022-04-30 12:29:41+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/c19QW6M7cb via @BreitbartNews'",b'SnifferWine',[],,58,0,0
2022-04-30 12:07:26+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/BJXO7Qdd98 via @BreitbartNews'",b'RMises',[],,129,0,0
2022-04-30 11:09:29+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar - Breitbart News @BreitbartNews https://t.co/wJ468p1ttS'",b'DystopiaAmerica',[],"Tucson,AZ Dystopia-America.com",91,0,0
2022-04-30 05:00:45+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/QmUVzCnqJK'",b'AndyPhalanx30',[],,1988,0,0
2022-04-30 05:00:31+00:00,"b'@curiousity_e @PoliticsTaco @l_leenu @CTesaker @Biz_Ukraine_Mag Let me add here yesterdays news of inflation ,19% in april, highest in entire EU. I went over my grocery list prices apr 21 vs apr 22, one item was 13% higher , majority incl meat, dairy were over 40%. 4 out of 7 items i compared ,price increase was over 40%.'",b'krissukristel',[],,50,0,0
2022-04-30 04:02:07+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/UX7No9xAyh via @BreitbartNews'",b'Carol38553',[],Clarkrange Tennessee,7471,0,0
2022-04-30 03:52:03+00:00,"b'@windsoryimby @SyntheticPol @Bpbeernie @FuzzySkeptic Prices have risen even more rapidly in the USA recently though.   I go to metro Detroit a couple times a week and the prices are no longer an advantage , except for (housing , energy and dairy).   Places like Kroger are hiring at 14.50 an hour to start (18+ CAD )'",b'MR50565861',[],Canada,83,0,0
2022-04-30 03:41:46+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/v2ISj43GYu via @BreitbartNews'",b'wisehealthywell',[],"California City, CA",192,0,0
2022-04-30 03:31:20+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/cffvEu9c6N'",b'ahowardbrowne',[],,11393,6,5
2022-04-30 03:10:46+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar #Bidenflation https://t.co/XSEuFB3EM3 via @BreitbartNews'",b'Voix_Of_Reason',['Bidenflation'],United States,3274,0,0
2022-04-30 02:35:38+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/w6dOxt8qZ3'",b'JadeNushuz4me',[],"New Jersey, USA Philadelphia ",178,0,0
2022-04-30 02:29:22+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/FGnbnYnncf via @BreitbartNews'",b'lonestarmango',[],Texas/SE Asia,9713,0,0
2022-04-30 02:11:36+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/3JNNS4Q5Pa'",b'Dlw20161950',[],"Texas, USA",8105,1,1
2022-04-30 02:05:59+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/A5brHsfuND via @BreitbartNews'",b'terrielake',[],Las Vegas,196,1,1
2022-04-30 02:01:10+00:00,b'#Bidenflation - if you call 31% increase in prices for our food products a success then you are an ideologue and a danger to the Republic.  #DemocratFailure.  https://t.co/9McdEydBdv',b'BeachbumzP',"['Bidenflation', 'DemocratFailure']","Texas, USA",2,0,1
2022-04-30 02:01:08+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/fPa3iu4Slg'",b'klonokid',[],"Chicago, IL",2250,0,0
2022-04-30 01:48:53+00:00,"b'@Stalinfortime2 @SyntheticPol Yeah, Canada is leaving clear and easy productivity gains on the table with our poorly thought regulations in telecom and dairy. Hell, BC Libs even signed unproductive electricity agreements that rose prices that could have been avoided by integrating grids with Alberta/US'",b'PebbleTonic',[],,23,0,1
2022-04-30 01:46:15+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/1WbKwFQ0oW via @BreitbartNews'",b'AreyouQuilty',[],77 sq mi surr by reality,488,0,1
2022-04-30 01:36:20+00:00,"b'Thank you Bumbling Beijing Biden.  Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/yecPuJIVmE via @BreitbartNews'",b'taderhold',[],"Florahome, Florida",1025,0,0
2022-04-30 01:24:55+00:00,"b""@dustinlstout @JoeBiden I don't need a chart to tell me when prices started thier upward trend. 2020 gave us shortages of paper products, bread and dairy, meats and other perishable products. Prices were already on the rise by May of 2020 and have continued to climb ever since. \xe2\x9c\x8c\xef\xb8\x8f""",b'Jen_X_1971',[],,7,0,2
2022-04-30 01:21:28+00:00,"b'\xf0\x9f\xa4\xab\xf0\x9f\xa4\x94Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/sbBBkaHnz9 via @BreitbartNews'",b'TME291310',[],,783,0,0
2022-04-30 01:15:51+00:00,"b'Massive Food Inflation:  Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/OO3cUGSFg6 via @BreitbartNews'",b'Charles88731460',[],,486,0,0
2022-04-30 01:14:13+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/3eQTFt7rh5 via @BreitbartNews'",b'mikenoder',[],,3172,0,0
2022-04-30 01:08:15+00:00,"b""Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar. Let's Go Brandon! https://t.co/NgGuqvthEq""",b'PatrickTucker15',[],"Pennsylvania, USA",1156,4,5
2022-04-30 00:55:15+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/geNLjK1hvB via @BreitbartNews'",b'daniel_volkman',[],,3383,1,2
2022-04-30 00:54:36+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/EOLqNg5cH6 via @BreitbartNews'",b'stratosphere53',[],Atlanta,218,1,0
2022-04-30 00:48:34+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/9jFKVwK0Im via @BreitbartNews'",b'NorCalCrush',[],Northern California,8470,0,0
2022-04-30 00:43:37+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/XXD1qW2eaI https://t.co/8RcirqHAIl'",b'real_DRN',[],,27,0,0
2022-04-30 00:42:47+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/img9VAfOVx via @BreitbartNews #FJB'",b'heyjt55',['FJB'],,710,0,0
2022-04-30 00:26:37+00:00,"b'Food prices received by farmers up 31% year-on-year. 50% in milk, 68% in veggies, 76% in poultry and eggs. Surely just a transitory doubling.  https://t.co/XtZ0Licv6c'",b'profstonge',[],,8318,1,6
2022-04-30 00:25:20+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/bMrm23KEih via @BreitbartNews'",b'carney',[],"Brooklyn, NY",61317,0,7
2022-04-30 00:19:19+00:00,"b""Beans, rice and staples get em while they're affordable   https://t.co/qbRAlqx19Z""",b'ScottC20012',[],United States,4947,0,1
2022-04-30 00:17:57+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/toYXbUiAXA'",b'MR_PUNJABI',[],"39.953917, -76",12168,0,0
2022-04-30 00:17:48+00:00,"b'@GeraldoRivera The price of a barrel of oil is set in the market place by supply and demand. Oil companies don\xe2\x80\x99t set the price . Cost of refining, delivery etc going up too. Is Big Dairy and Big Bread artificially raising prices of milk and bread then?'",b'Steve3449',[],Show Me,158,1,14
2022-04-30 00:12:05+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/UTiTNcnN6r via @BreitbartNews'",b'socrates1951',[],"Texas, USA",663,0,0
2022-04-30 00:07:12+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar  https://t.co/7a9fvV1Xnq'",b'mrshhjones',[],,4711,1,2
2022-04-29 23:54:17+00:00,"b'Best economy in decades: Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/gRYV5nCRPR'",b'rknights777',[],"Edgewood, NM",130,0,0
2022-04-29 23:53:47+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/DGTZS7ooJi'",b'Obscure2theJude',[],"Michigan, USA",6341,0,0
2022-04-29 23:47:36+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/P3E6fhOpdF'",b'JohnFromCranber',[],Pennsylvania,247654,4,4
2022-04-29 23:20:53+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/Xxr1I0LFTX via @getongab'",b'rtr09wjm',[],,5316,0,0
2022-04-29 23:05:37+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/qqXAKAy9sp'",b'KiplingIfby',[],,234,5,6
2022-04-29 22:54:53+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/Vrj8bj2trI via @BreitbartNews'",b'queenb_wiov',[],,612,0,1
2022-04-29 22:49:05+00:00,"b'More of Bidens and Progressive Dems cooking....  Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/iNF7HuVqb7'",b'brmkrgm1',[],Tampa,2014,1,0
2022-04-29 22:17:51+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/TkCL7LLHtP https://t.co/64iZ66DESa'",b'RealTrump2020_',[],,4573,0,0
2022-04-29 22:17:29+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn,  https://t.co/DjL8l6JCRH'",b'NickTheFinch',[],Can’t get there from here ,102,1,1
2022-04-29 20:38:57+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/UqPYBunJqE'",b'PaulK67733090',[],,213,0,0
2022-04-29 20:34:13+00:00,"b'Massive Food Inflation: Farm Prices Up 31% as Eggs, Meat, Vegetables, Chickens, Dairy, Corn, and Wheat Soar https://t.co/RH8TMdYcUq via @BreitbartNews'",b'HeyLey98657471',[],,3200,1,1
2022-04-29 16:13:18+00:00,"b""I understand that but it's only logically coherent that we accommodate the increase in the prices of inputs which has also been influenced externally. Dairy production firms are not crazy to increase milk prices with no valid reason. https://t.co/VAN09F2EAJ""",b'BabaHensley',[],"Nairobi, Kenya",3264,0,1
2022-04-29 13:01:03+00:00,"b'Feed is the number 1 cost on a dairy operation. Despite \xe2\x80\x98uncharted territory\xe2\x80\x99 for milk prices, escalating feed costs are limiting profitability. MSU Extension can help you identify ways to keep costs under control.  https://t.co/AT39cT7J8x'",b'DairyMsu',[],,276,0,0
2022-04-29 12:01:57+00:00,b'FUW Milk and Dairy Produce Committee has agreed unanimously that farmgate milk prices need to rise significantly in order to make up for increases in input costs - many of which are linked to the war in Ukraine.  More here \xf0\x9f\x91\x89 https://t.co/xRdMWRWhZo https://t.co/ovCeALjgUq',b'FUWpress',[],Wales Cymru ,3976,0,0
2022-04-29 11:52:00+00:00,"b'The Agriculture Department says beef, poultry, egg and dairy products will rise the fastest this year. Chicken prices are forecast to rise as much as 8.5% by the end of this year. https://t.co/zZUgL0qITa'",b'Kevin10TV',[],"columbus, ohio",2573,0,0
2022-04-29 11:03:00+00:00,b'UK organic dairy farmers fear for futures as food prices soar https://t.co/0vd0QeaMJt',b'rollonlunch',[],Global,162,0,0
2022-04-29 09:41:49+00:00,b'@NFUmilkman @fordcows @NFU_Dairy @JGCWatts Is Billingham now closed for good? What proportion of the market did it supply and is there any capacity in the other plants to fill it in? Or with fert prices very unlikely to drop down to previous values ever again would we expect a permanent reduction in demand?',b'TrevigoPortQuin',[],"Port Quin, Nr Wadebridge",1153,0,0
2022-04-29 09:03:20+00:00,"b'The price of food is going up! This would be a good time to stock up before the prices get out of sight. Some of the elites have bought up large farms, they are not farming them plan on a shortage of food. No hay for cows therefore many going to be killed. Less dairy products too'",b'jeannecavataio4',[],,246,0,0
2022-04-29 08:30:25+00:00,b'@fordcows @TrevigoPortQuin @NFU_Dairy @JGCWatts Gas for Nov. 22 is now 30% more expensive than for June. The fear in the gas market is for next winter - less so for this summer. Based on current gas prices a (extremely!) theoretical AN price for June is \xc2\xa3750-\xc2\xa3950/t and for November \xc2\xa3950 - \xc2\xa31150',b'NFUmilkman',[],,1134,0,1
2022-04-29 08:05:01+00:00,"b'Dairy wholesale prices rose across the board once more between March and April, and are up between 52% and 86% on a year ago.  Full analysis@: https://t.co/eTmxNUJlhQ https://t.co/abxL524Qt6'",b'AHDB_Dairy',[],"Stoneleigh Park, Warwickshire",14708,1,2
2022-04-29 04:10:05+00:00,"b""@rutledgecharle1 @bailysisland @kkinkler @AlvinWarrenKin2 @GarysBlues Disprove it then. Because when there was a mass emigration from the US back to Mexico during the Obama admin,dairy &amp; produce prices increased bc the farmers couldnt get Americans to do the job. &amp; maybe they won't! But that will mean they will stop undercutting Americans in wages""",b'AxSGRANTed',[],,110,0,0
2022-04-29 03:34:27+00:00,"b'@rutledgecharle1 @bailysisland @kkinkler @AlvinWarrenKin2 @GarysBlues Half of the US was originally Mexico. Neither of us are in our country of origin. This country would be nothing w/out immigrants. Illegal immigrants, specifically, are the reason produce &amp; dairy costs are as low as they are. 2008 proved that. Millions left, &amp; prices slyrocketed.'",b'AxSGRANTed',[],,110,0,1
2022-04-29 00:43:07+00:00,"b'@TeamPelosi And many politicians are profiting from this exploitation. That\xe2\x80\x99s why there is no move by politicians to have companies normalize prices on items like meat, produce and dairy none of which are imported from Russia.'",b'vinny_td',[],"Chicago, IL",12,0,0
2022-04-29 00:30:00+00:00,b'One of Australia\xe2\x80\x99s dairy bosses says conditions for farmers are \xe2\x80\x98exceptionally difficult\xe2\x80\x99 and has lifted prices at the farmgate. https://t.co/Rar9Af4mQb',b'theweeklytimes',[],Australia,16455,0,0
2022-04-28 23:52:44+00:00,b'Higher milk prices to hurt dairy companies: report - https://t.co/tnBMQpQOcP https://t.co/ZWIPiuMesm',b'eDairyNews',[],"New York, USA",10502,0,0
2022-04-28 23:01:02+00:00,b'Dairy Markets make a nice rebound Thursday as the CME spot trade finds support.   https://t.co/AZh2LsQLog',b'DairyHerd',[],"ÜT: 45.364935,-87.62387",13949,0,0
2022-04-28 22:50:58+00:00,b'Higher milk prices to hurt dairy companies: report - https://t.co/3ABNwZRezo https://t.co/varzK1E4zX',b'eDairyNews',[],"New York, USA",10502,0,0
2022-04-28 22:34:02+00:00,"b'A difference of 8% in dairy prices between NI and GB looks plausible. Important context though is that this difference appears to predate Brexit/the Protocol. Milk, cheddar, parmesan and soft cheeses were all typically more expensive in NI than GB at the start of 2020. https://t.co/6r93WruaG3 https://t.co/vwDRpBOkRI'",b'peterdonaghy',[],Belfast,7060,16,35
2022-04-28 22:00:02+00:00,b'On Point of View with Mark Leishman this week Nathan Penny  This week Mark chats with WP Senior Agri. Economist Nathan Penny about how long current commodity prices will last-dairy and red meat-is it a boom/bust or boom echo boom?  PoV-Tonight @ 7:30PM-CTV-Sky 81 or livestreamed https://t.co/51rz13IE7S',b'Country_TV',[],"Auckland, New Zealand",828,0,0
2022-04-28 21:55:21+00:00,"b'@GunnyJ Wow, where is that? I was like damn 2.99 for 1% in Ohio more than 2.00 was considered over priced, prices started going up before covid we lost over 200 dairy farms in 2018 thanks to mango Mussolini.'",b'Angel80197423',[],Ohio,3359,1,7
2022-04-28 21:35:29+00:00,"b""@robdoar If there's a dairy cow massacre, it'll be because of Biden economic policies: https://t.co/ZJIznyJBUq; https://t.co/5R93Eu7XUO https://t.co/vP4twUml3p;""",b'molivier1A',[],,335,0,0
2022-04-28 20:19:04+00:00,"b'Milk producers may be seeing some of the highest prices on record, but that has not persuaded them to produce more milk.   https://t.co/Oa6IXGZSvr  #farming #agriculture #milk #dairy'",b'FarmersGuardian',"['farming', 'agriculture', 'milk', 'dairy']",UK,64348,2,1
2022-04-28 17:42:47+00:00,"b'@WKYT All meat products have literally doubled in price.  Eggs, dairy, bread prices have also when went up lots.  Cooking oil, shortening have all sky rocketed.  Bottled drinking water has doubled in price, as well as dried grains and beans.  Joe Biden and Democrats Did This !!!'",b'G_H_0_S_T_Y',[],,1,0,1
2022-04-28 13:51:00+00:00,"b""Dining out will take a bigger bite out of your wallet. Essentials like meat, dairy and oil now cost more \xe2\x80\x94 pushing local bars and restaurants to adapt.   What doesn't get highlighted is how much restaurants have absorbed to keep menu prices manageable.  https://t.co/gDpBNKLnaY""",b'robsarj',[],Toronto,2929,1,1
2022-04-28 13:31:19+00:00,"b'With milk production lagging behind year-ago levels and robust demand domestically and overseas, milk prices are reaching record highs, even as inventories remain relatively balanced. But higher feed costs continue to eat into margins. #DairyMarketReport https://t.co/eX9JybzQ6B'",b'nmpf',['DairyMarketReport'],"Arlington, VA, United States",12117,1,2
2022-04-28 13:18:25+00:00,"b'""Chipotle Mexican Grill raised prices another 4% at the end of last month, but that still wasn\xe2\x80\x99t enough to cover soaring labor and food costs. Higher prices for avocados, tortillas and dairy products dealt the biggest blow to Chipotle\xe2\x80\x99s margins,""\xc2\xa0 https://t.co/ECgzMmZkKN'",b'ScottsOpShack',[],,291,0,0
2022-04-28 12:43:24+00:00,"b'""We promise coffee, tea and dairy farmers that we will create a ready market for their produce, reduce the cost of farm inputs and subsidies fertilizer prices. "" ~ Musalia Mudavadi .  #Kenyakwanza #Uchumikwanza https://t.co/DrtSnR4FN6'",b'UchumiKwanza',"['Kenyakwanza', 'Uchumikwanza']",Out and About,3609,2,12
2022-04-28 12:39:03+00:00,"b'Kerry Dairy Ireland hikes prices by 18.7%, reflecting global inflation in milk and raw material costs  https://t.co/yh9vo1WmNj  @kerryfoodgroup #dairy #foodprices #costinflation #milk #nutritioningredients #foodbusinessnews'",b'FoodIng1st',"['dairy', 'foodprices', 'costinflation', 'milk', 'nutritioningredients', 'foodbusinessnews']","Arnhem, The Netherlands",3736,0,0
2022-04-28 12:12:55+00:00,"b""@pukingguile It's because dairy prices in the US are fixed, Government buys excess cheese to make sure the price stays high.""",b'NeferpitouP',[],,44,0,2
2022-04-28 10:11:47+00:00,b'Week 16 (ending 24.04.2022) - only SMP and gouda prices up https://t.co/QPAjEitP7f #MilkMOEU #EUAgri https://t.co/ZcUH7Hj5ec',b'EuropeanMMO',"['MilkMOEU', 'EUAgri']",Brussels,1272,2,2
2022-04-28 09:32:50+00:00,"b'Markfed Bazaars offer the best of freshness, quality, and prices! It\xe2\x80\x99s your one-stop destination for all your grocery needs. From fresh fruits &amp; vegetables, dairy products, ready-to-eat goods and more, we\xe2\x80\x99re sure you\xe2\x80\x99ll find all that you\xe2\x80\x99re looking for right under one roof. https://t.co/EKmCmnrcaZ'",b'Sohna_Markfed',[],"Chandigarh, India",1704,0,2
2022-04-28 09:19:40+00:00,"b'West Cork dairy co-op Carbery Group saw its profits increase strongly in 2021 as international prices for dairy commodities rebounded,\xc2\xa0@lorcanallen reports. https://t.co/yaRU04XLgx'",b'businessposthq',[],"Dublin city, Ireland",101738,0,0
2022-04-28 09:08:07+00:00,b'@toriverw @marcusveniquis @heywoodbill @DavidGHFrost Need broad mixture of consumer education as well as protection for farmers  MUST include tackling supermarkets/processors and how they use their purchasing power to force producers to pay for their price competition  eg the travesty of prices paid to dairy farmers for years now',b'owainpj',[],"London, England",754,0,0
2022-04-28 04:51:23+00:00,"b'Prices for meat are forecast to rise by 6% this year \xe2\x80\x94 double the usual increase of 2.9% a year. Prices for dairy products are forecast to rise by 6.5%, fresh fruit by 6.5%, and cereals and bakery products by 6.5%. Fats and oils could climb by 8.5% this year. #growyourownfood'",b'TildenFamFarms',['growyourownfood'],"Illinois, USA",18,0,0
2022-04-28 04:13:03+00:00,b'Cork-based dairy group benefitted from higher dairy prices internationally https://t.co/QvM0CEGusA via @IrishTimesBiz',b'IrishTimesBiz',[],Ireland,80658,5,7
2022-04-28 01:59:18+00:00,"b'\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 You can\xe2\x80\x99t afford the dairy prices either, eh? https://t.co/SQJOBIGxHg'",b'wind_rolling',[],"Milton, Ontario",673,0,1
2022-04-28 01:20:25+00:00,"b'@business Higher commodity prices and rising global food costs aren\xe2\x80\x99t likely to derail growing consumer demand coming out of the Covid-19 pandemic, ADM executives said. Sales for alternative meats and dairy products that ADM produces are expected to increase 14% annually, the company said.'",b'Odesoc33',[],"Los Angeles, CA",2,0,0
2022-04-28 00:07:37+00:00,b'Norco to raise milk prices in bid to help dairy farmers - https://t.co/6joyblut0w https://t.co/U1Q3M3dng0',b'eDairyNews',[],"New York, USA",10502,0,1
